<http://dbpedia.org/resource/Towers_of_Midnight>	{(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Fantasy_literature>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/The_Wheel_of_Time>),(<http://xmlns.com/foaf/0.1/name>,"Towers),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>),(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/A_Memory_of_Light>),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/The_Gathering_Storm_(novel)>),(<http://dbpedia.org/ontology/isbn>,"978-0-7653-2594-5"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/publicationDate>,"2010-11-02"^^<http://www.w3.org/2001/XMLSchema#date>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Orbit_Books>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>)}
<http://dbpedia.org/resource/White_Gold_Wielder>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Xone_of_Contention>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/The_Fires_of_Heaven>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/The_Wheel_of_Time>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Fantasy>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>),(<http://dbpedia.org/ontology/mediaType>,<http://dbpedia.org/resource/Hardcover>),(<http://dbpedia.org/ontology/numberOfPages>,"704"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/isbn>,"ISBN),(<http://dbpedia.org/ontology/dcc>,"813/.54),(<http://dbpedia.org/ontology/lcc>,"PS3560.O7617),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/The_Shadow_Rising>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/Lord_of_Chaos>),(<http://xmlns.com/foaf/0.1/name>,"The),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://dbpedia.org/ontology/oclc>,"29136140"^^<http://www.w3.org/2001/XMLSchema#string>)}
<http://dbpedia.org/resource/The_Path_of_Daggers>	{(<http://dbpedia.org/ontology/oclc>,"39497812"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/isbn>,"&),(<http://dbpedia.org/ontology/isbn>,"ISBN),(<http://dbpedia.org/ontology/numberOfPages>,"608"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/numberOfPages>,"604"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/mediaType>,<http://dbpedia.org/resource/Hardcover>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Orbit>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Fantasy>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/The_Wheel_of_Time>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://xmlns.com/foaf/0.1/name>,"The),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/Winter's_Heart>),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/A_Crown_of_Swords>),(<http://dbpedia.org/ontology/lcc>,"PS3560.O7617),(<http://dbpedia.org/ontology/dcc>,"813/.54)}
<http://dbpedia.org/resource/The_Unbeheaded_King>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Torment_(1950_film)>	{(<http://dbpedia.org/ontology/editing>,<http://dbpedia.org/resource/Robert_Jordan_Hill>)}
<http://dbpedia.org/resource/Conan_the_Invincible>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/Conan_the_Triumphant>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/Conan_the_Victorious>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/Dragon_on_a_Pedestal>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Geis_of_the_Gargoyle>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Mistborn:_Birthright>	{(<http://dbpedia.org/ontology/writer>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Ohio_State_Route_617>	{(<http://dbpedia.org/ontology/routeStart>,<http://dbpedia.org/resource/New_Springfield,_Ohio>)}
<http://dbpedia.org/resource/Roc_and_a_Hard_Place>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/The_Conan_Chronicles>	{(<http://www.w3.org/2002/07/owl#differentFrom>,<http://dbpedia.org/resource/The_Conan_Chronicles_(Robert_Jordan)>)}
<http://dbpedia.org/resource/The_Eye_of_the_World>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/The_Great_Hunt>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/The_Wheel_of_Time>),(<http://dbpedia.org/ontology/lcc>,"PS3560.O7617),(<http://dbpedia.org/ontology/dcc>,"813/.54),(<http://dbpedia.org/ontology/oclc>,"19723327"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/isbn>,"&),(<http://dbpedia.org/ontology/isbn>,"ISBN),(<http://dbpedia.org/ontology/numberOfPages>,"685"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/numberOfPages>,"688"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/mediaType>,<http://dbpedia.org/resource/Hardcover>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Orbit>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/High_fantasy>),(<http://xmlns.com/foaf/0.1/name>,"The),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/New_Spring>)}
<http://dbpedia.org/resource/The_Infinitive_of_Go>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Conan_the_Magnificent>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/Conan_the_Unconquered>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/The_End_of_the_Matter>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Crossroads_of_Twilight>	{(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/The_Wheel_of_Time>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Fantasy>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Orbit>),(<http://dbpedia.org/ontology/mediaType>,<http://dbpedia.org/resource/Hardcover>),(<http://dbpedia.org/ontology/numberOfPages>,"704"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/isbn>,"ISBN),(<http://dbpedia.org/ontology/isbn>,"&),(<http://dbpedia.org/ontology/oclc>,"51304280"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/dcc>,"813/.54),(<http://dbpedia.org/ontology/lcc>,"PS3560.O7617),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/Winter's_Heart>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/Knife_of_Dreams>),(<http://xmlns.com/foaf/0.1/name>,"Crossroads),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>)}
<http://dbpedia.org/resource/The_Disappearing_Dwarf>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Dinosaur_Planet_(novel)>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Ichabod_Crane_(Colonel)>	{(<http://dbpedia.org/ontology/restingPlace>,<http://dbpedia.org/resource/New_Springville,_Staten_Island>)}
<http://dbpedia.org/resource/The_Conan_Chronicles,_1>	{(<http://www.w3.org/2002/07/owl#differentFrom>,<http://dbpedia.org/resource/The_Conan_Chronicles_(Robert_Jordan)>)}
<http://dbpedia.org/resource/The_Conan_Chronicles_II>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/The_Conan_Chronicles_(Robert_Jordan)>)}
<http://dbpedia.org/resource/The_Honorable_Barbarian>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Robert_Jordan_(baseball)>	{(<http://xmlns.com/foaf/0.1/name>,"Jordan,),(<http://xmlns.com/foaf/0.1/name>,"Robert),(<http://dbpedia.org/ontology/debutTeam>,<http://dbpedia.org/resource/Cuban_Giants>),(<http://dbpedia.org/ontology/position>,<http://dbpedia.org/resource/First_baseman>),(<http://dbpedia.org/ontology/birthYear>,"1874"^^<http://www.w3.org/2001/XMLSchema#gYear>),(<http://purl.org/dc/elements/1.1/description>,"American),(<http://dbpedia.org/ontology/alias>,"Bob"@en)}
<http://dbpedia.org/resource/The_Color_of_Her_Panties>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/The_Venom_Trees_of_Sunga>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/The_Wishsong_of_Shannara>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Dinosaur_Planet_Survivors>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Infinity_Blade:_Awakening>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/The_Elfstones_of_Shannara>	{(<http://dbpedia.org/ontology/illustrator>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Crewel_Lye:_A_Caustic_Yarn>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Infinity_Blade:_Redemption>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Mistborn:_The_Alloy_of_Law>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Mistborn:_The_Final_Empire>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Mistborn:_The_Hero_of_Ages>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/The_Quest_for_Saint_Camber>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Conan_the_Destroyer_(novel)>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/Exiles_at_the_Well_of_Souls>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Quest_for_the_Well_of_Souls>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/The_Gathering_Storm_(novel)>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/Towers_of_Midnight>),(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/Knife_of_Dreams>),(<http://dbpedia.org/ontology/oclc>,"318422996"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/isbn>,"0-7653-0230-6"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/publicationDate>,"2009-10-27"^^<http://www.w3.org/2001/XMLSchema#date>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Orbit_Books>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>),(<http://xmlns.com/foaf/0.1/name>,"The),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Fantasy_literature>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/The_Wheel_of_Time>),(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Star_Songs_of_an_Old_Primate>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Brotherhood_of_the_Wolf_(novel)>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Mistborn:_The_Well_of_Ascension>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Resistance:_The_Gathering_Storm>	{(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/Resistance:_A_Hole_in_the_Sky>),(<http://xmlns.com/foaf/0.1/name>,"Resistance:),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/William_C._Dietz>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/Resistance_(series)>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Alternate_history>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Science_fiction>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Del_Rey_Books>),(<http://dbpedia.org/ontology/mediaType>,<http://dbpedia.org/resource/Paperback>),(<http://dbpedia.org/ontology/numberOfPages>,"352"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/isbn>,"0-345-50842-4"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/oclc>,"232129468"^^<http://www.w3.org/2001/XMLSchema#string>)}
<http://dbpedia.org/resource/The_Further_Chronicles_of_Conan>	{(<http://dbpedia.org/ontology/previousWork>,<http://dbpedia.org/resource/The_Conan_Chronicles_(Robert_Jordan)>),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>)}
<http://dbpedia.org/resource/The_Gathering_Storm_(1974_film)>	{(<http://dbpedia.org/ontology/starring>,<http://dbpedia.org/resource/Richard_Burton>),(<http://dbpedia.org/ontology/runtime>,"4500.0"^^<http://www.w3.org/2001/XMLSchema#double>),(<http://dbpedia.org/ontology/releaseDate>,"1974-11-29"^^<http://www.w3.org/2001/XMLSchema#date>),(<http://xmlns.com/foaf/0.1/name>,"The),(<http://dbpedia.org/ontology/distributor>,<http://dbpedia.org/resource/NBC>),(<http://dbpedia.org/ontology/starring>,<http://dbpedia.org/resource/Virginia_McKenna>),(<http://dbpedia.org/ontology/writer>,<http://dbpedia.org/resource/Colin_Morris_(playwright)>),(<http://dbpedia.org/ontology/writer>,<http://dbpedia.org/resource/Winston_Churchill>),(<http://dbpedia.org/ontology/producer>,<http://dbpedia.org/resource/Andrew_Osborn>),(<http://dbpedia.org/ontology/producer>,<http://dbpedia.org/resource/Jack_Levin_(producer)>),(<http://dbpedia.org/ontology/director>,<http://dbpedia.org/resource/Herbert_Wise>)}
<http://dbpedia.org/resource/Starshatter:_The_Gathering_Storm>	{(<http://dbpedia.org/ontology/computingMedia>,<http://dbpedia.org/resource/CD-ROM>),(<http://dbpedia.org/ontology/computingPlatform>,<http://dbpedia.org/resource/Microsoft_Windows>),(<http://dbpedia.org/ontology/genre>,<http://dbpedia.org/resource/Space_flight_simulator_game>),(<http://dbpedia.org/ontology/releaseDate>,"2004-07-07"^^<http://www.w3.org/2001/XMLSchema#date>),(<http://xmlns.com/foaf/0.1/name>,"Starshatter:),(<http://dbpedia.org/ontology/developer>,<http://dbpedia.org/resource/Destroyer_Studios>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Matrix_Games>)}
<http://dbpedia.org/resource/And_the_Devil_Will_Drag_You_Under>	{(<http://dbpedia.org/ontology/illustrator>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Robert_Jordan_(American_football)>	{(<http://dbpedia.org/ontology/activeYearsEndYear>,"2010"^^<http://www.w3.org/2001/XMLSchema#gYear>),(<http://dbpedia.org/ontology/activeYearsStartYear>,"2010"^^<http://www.w3.org/2001/XMLSchema#gYear>),(<http://dbpedia.org/ontology/formerTeam>,<http://dbpedia.org/resource/Florida_Tarpons>),(<http://purl.org/dc/elements/1.1/description>,"Player),(<http://dbpedia.org/ontology/birthYear>,"1986"^^<http://www.w3.org/2001/XMLSchema#gYear>),(<http://dbpedia.org/ontology/position>,<http://dbpedia.org/resource/Wide_receiver>),(<http://dbpedia.org/ontology/birthDate>,"1986-01-29"^^<http://www.w3.org/2001/XMLSchema#date>),(<http://dbpedia.org/ontology/weight>,"77565.6"^^<http://www.w3.org/2001/XMLSchema#double>),(<http://dbpedia.org/ontology/height>,"1.8034"^^<http://www.w3.org/2001/XMLSchema#double>),(<http://xmlns.com/foaf/0.1/name>,"Jordan,),(<http://dbpedia.org/ontology/formerTeam>,<http://dbpedia.org/resource/BC_Lions>),(<http://dbpedia.org/ontology/formerTeam>,<http://dbpedia.org/resource/San_Francisco_49ers>),(<http://dbpedia.org/ontology/debutTeam>,<http://dbpedia.org/resource/BC_Lions>),(<http://dbpedia.org/ontology/undraftedYear>,"2008"^^<http://www.w3.org/2001/XMLSchema#gYear>)}
<http://dbpedia.org/resource/Alcatraz_Versus_the_Shattered_Lens>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Alcatraz_Versus_the_Evil_Librarians>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Magic_Kingdom_for_Sale_\u2014_SOLD!>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/Lucky_Starr_and_the_Moons_of_Jupiter>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
<http://dbpedia.org/resource/The_Conan_Chronicles_(Robert_Jordan)>	{(<http://dbpedia.org/ontology/lcc>,"PS3560.O7617),(<http://dbpedia.org/ontology/dcc>,"813/.54),(<http://dbpedia.org/ontology/oclc>,"32312110"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/isbn>,"0-312-85929-5"^^<http://www.w3.org/2001/XMLSchema#string>),(<http://dbpedia.org/ontology/numberOfPages>,"510"^^<http://www.w3.org/2001/XMLSchema#positiveInteger>),(<http://dbpedia.org/ontology/mediaType>,<http://dbpedia.org/resource/Hardcover>),(<http://dbpedia.org/ontology/publisher>,<http://dbpedia.org/resource/Tor_Books>),(<http://dbpedia.org/ontology/literaryGenre>,<http://dbpedia.org/resource/Fantasy>),(<http://dbpedia.org/ontology/series>,<http://dbpedia.org/resource/Conan_(books)>),(<http://dbpedia.org/ontology/language>,<http://dbpedia.org/resource/English_language>),(<http://dbpedia.org/ontology/country>,<http://dbpedia.org/resource/United_States>),(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Robert_Jordan>),(<http://xmlns.com/foaf/0.1/name>,"The),(<http://www.w3.org/2002/07/owl#differentFrom>,<http://dbpedia.org/resource/1>),(<http://www.w3.org/2002/07/owl#differentFrom>,<http://dbpedia.org/resource/The_Conan_Chronicles>),(<http://dbpedia.org/ontology/subsequentWork>,<http://dbpedia.org/resource/The_Further_Chronicles_of_Conan>)}
<http://dbpedia.org/resource/Alcatraz_Versus_the_Scrivener's_Bones>	{(<http://dbpedia.org/ontology/author>,<http://dbpedia.org/resource/Brandon_Sanderson>)}
<http://dbpedia.org/resource/Lucky_Starr_and_the_Big_Sun_of_Mercury>	{(<http://dbpedia.org/ontology/coverArtist>,<http://dbpedia.org/resource/Darrell_K._Sweet>)}
